phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
FILL,2025-10-09T12:31:30.6946314Z,1760013090694,ORD-7005,170.05,,170.04950000000002,,,1,1,-0.0004999999999881766,filled,ORD-7005,Sell,SELL,Market,FILL,filled,7,170.05,170.04950000000002,1,1,HARNESS,DESKTOP-584MV4B,ORD-7005,2025-10-09T12:31:30.6870573Z,2025-10-09T12:31:30.6934496Z,2025-10-09T12:31:30.6946314Z
REQUEST,2025-10-09T12:31:30.9458988Z,1760013090945,ORD-7020,170.2,170.14999999999998,,,,1,,,,ORD-7020,Buy,BUY,Market,REQUEST,,,170.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-7020,2025-10-09T12:31:30.9458988Z,,
ACK,2025-10-09T12:31:30.9526823Z,1760013090952,ORD-7020,170.2,170.14999999999998,,,,1,,,,ORD-7020,Buy,BUY,Market,ACK,,7,170.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-7020,2025-10-09T12:31:30.9458988Z,2025-10-09T12:31:30.9526823Z,
FILL,2025-10-09T12:31:30.9540900Z,1760013090954,ORD-7020,170.2,170.14999999999998,170.20049999999998,,,1,1,0.0004999999999881766,filled,ORD-7020,Buy,BUY,Market,FILL,filled,9,170.2,170.20049999999998,1,1,HARNESS,DESKTOP-584MV4B,ORD-7020,2025-10-09T12:31:30.9458988Z,2025-10-09T12:31:30.9526823Z,2025-10-09T12:31:30.9540900Z
REQUEST,2025-10-09T12:31:31.2037092Z,1760013091203,ORD-7035,170.35000000000002,,,,,1,,,,ORD-7035,Sell,SELL,Market,REQUEST,,,170.35000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7035,2025-10-09T12:31:31.2037092Z,,
ACK,2025-10-09T12:31:31.2066087Z,1760013091206,ORD-7035,170.35000000000002,,,,,1,,,,ORD-7035,Sell,SELL,Market,ACK,,3,170.35000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7035,2025-10-09T12:31:31.2037092Z,2025-10-09T12:31:31.2066087Z,
FILL,2025-10-09T12:31:31.2084280Z,1760013091208,ORD-7035,170.35000000000002,,170.34950000000003,,,1,1,-0.0004999999999881766,filled,ORD-7035,Sell,SELL,Market,FILL,filled,5,170.35000000000002,170.34950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-7035,2025-10-09T12:31:31.2037092Z,2025-10-09T12:31:31.2066087Z,2025-10-09T12:31:31.2084280Z
REQUEST,2025-10-09T12:31:31.4651843Z,1760013091465,ORD-7050,170.5,170.45,,,,1,,,,ORD-7050,Buy,BUY,Market,REQUEST,,,170.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-7050,2025-10-09T12:31:31.4651843Z,,
ACK,2025-10-09T12:31:31.4672672Z,1760013091467,ORD-7050,170.5,170.45,,,,1,,,,ORD-7050,Buy,BUY,Market,ACK,,2,170.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-7050,2025-10-09T12:31:31.4651843Z,2025-10-09T12:31:31.4672672Z,
FILL,2025-10-09T12:31:31.4686183Z,1760013091468,ORD-7050,170.5,170.45,170.5005,,,1,1,0.0004999999999881766,filled,ORD-7050,Buy,BUY,Market,FILL,filled,3,170.5,170.5005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7050,2025-10-09T12:31:31.4651843Z,2025-10-09T12:31:31.4672672Z,2025-10-09T12:31:31.4686183Z
REQUEST,2025-10-09T12:31:31.7155740Z,1760013091715,ORD-7065,170.65,,,,,1,,,,ORD-7065,Sell,SELL,Market,REQUEST,,,170.65,,1,,HARNESS,DESKTOP-584MV4B,ORD-7065,2025-10-09T12:31:31.7155740Z,,
ACK,2025-10-09T12:31:31.7267396Z,1760013091726,ORD-7065,170.65,,,,,1,,,,ORD-7065,Sell,SELL,Market,ACK,,11,170.65,,1,,HARNESS,DESKTOP-584MV4B,ORD-7065,2025-10-09T12:31:31.7155740Z,2025-10-09T12:31:31.7267396Z,
FILL,2025-10-09T12:31:31.7283848Z,1760013091728,ORD-7065,170.65,,170.64950000000002,,,1,1,-0.0004999999999881766,filled,ORD-7065,Sell,SELL,Market,FILL,filled,13,170.65,170.64950000000002,1,1,HARNESS,DESKTOP-584MV4B,ORD-7065,2025-10-09T12:31:31.7155740Z,2025-10-09T12:31:31.7267396Z,2025-10-09T12:31:31.7283848Z
REQUEST,2025-10-09T12:31:31.9837158Z,1760013091983,ORD-7080,170.8,170.75,,,,1,,,,ORD-7080,Buy,BUY,Market,REQUEST,,,170.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-7080,2025-10-09T12:31:31.9837158Z,,
ACK,2025-10-09T12:31:31.9900798Z,1760013091990,ORD-7080,170.8,170.75,,,,1,,,,ORD-7080,Buy,BUY,Market,ACK,,7,170.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-7080,2025-10-09T12:31:31.9837158Z,2025-10-09T12:31:31.9900798Z,
FILL,2025-10-09T12:31:31.9913537Z,1760013091991,ORD-7080,170.8,170.75,170.8005,,,1,1,0.0004999999999881766,filled,ORD-7080,Buy,BUY,Market,FILL,filled,8,170.8,170.8005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7080,2025-10-09T12:31:31.9837158Z,2025-10-09T12:31:31.9900798Z,2025-10-09T12:31:31.9913537Z
REQUEST,2025-10-09T12:31:32.2352331Z,1760013092235,ORD-7095,170.95,,,,,1,,,,ORD-7095,Sell,SELL,Market,REQUEST,,,170.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-7095,2025-10-09T12:31:32.2352331Z,,
ACK,2025-10-09T12:31:32.2415045Z,1760013092241,ORD-7095,170.95,,,,,1,,,,ORD-7095,Sell,SELL,Market,ACK,,6,170.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-7095,2025-10-09T12:31:32.2352331Z,2025-10-09T12:31:32.2415045Z,
FILL,2025-10-09T12:31:32.2434347Z,1760013092243,ORD-7095,170.95,,170.9495,,,1,1,-0.0004999999999881766,filled,ORD-7095,Sell,SELL,Market,FILL,filled,8,170.95,170.9495,1,1,HARNESS,DESKTOP-584MV4B,ORD-7095,2025-10-09T12:31:32.2352331Z,2025-10-09T12:31:32.2415045Z,2025-10-09T12:31:32.2434347Z
REQUEST,2025-10-09T12:31:32.5019080Z,1760013092501,ORD-7110,171.10000000000002,171.05,,,,1,,,,ORD-7110,Buy,BUY,Market,REQUEST,,,171.10000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7110,2025-10-09T12:31:32.5019080Z,,
ACK,2025-10-09T12:31:32.5042055Z,1760013092504,ORD-7110,171.10000000000002,171.05,,,,1,,,,ORD-7110,Buy,BUY,Market,ACK,,3,171.10000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7110,2025-10-09T12:31:32.5019080Z,2025-10-09T12:31:32.5042055Z,
FILL,2025-10-09T12:31:32.5059451Z,1760013092505,ORD-7110,171.10000000000002,171.05,171.1005,,,1,1,0.0004999999999881766,filled,ORD-7110,Buy,BUY,Market,FILL,filled,4,171.10000000000002,171.1005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7110,2025-10-09T12:31:32.5019080Z,2025-10-09T12:31:32.5042055Z,2025-10-09T12:31:32.5059451Z
REQUEST,2025-10-09T12:31:32.7466397Z,1760013092746,ORD-7125,171.25,,,,,1,,,,ORD-7125,Sell,SELL,Market,REQUEST,,,171.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-7125,2025-10-09T12:31:32.7466397Z,,
ACK,2025-10-09T12:31:32.7489876Z,1760013092748,ORD-7125,171.25,,,,,1,,,,ORD-7125,Sell,SELL,Market,ACK,,2,171.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-7125,2025-10-09T12:31:32.7466397Z,2025-10-09T12:31:32.7489876Z,
FILL,2025-10-09T12:31:32.7504412Z,1760013092750,ORD-7125,171.25,,171.2495,,,1,1,-0.0004999999999881766,filled,ORD-7125,Sell,SELL,Market,FILL,filled,4,171.25,171.2495,1,1,HARNESS,DESKTOP-584MV4B,ORD-7125,2025-10-09T12:31:32.7466397Z,2025-10-09T12:31:32.7489876Z,2025-10-09T12:31:32.7504412Z
REQUEST,2025-10-09T12:31:33.0011761Z,1760013093001,ORD-7140,171.4,171.35,,,,1,,,,ORD-7140,Buy,BUY,Market,REQUEST,,,171.4,,1,,HARNESS,DESKTOP-584MV4B,ORD-7140,2025-10-09T12:31:33.0011761Z,,
ACK,2025-10-09T12:31:33.0082358Z,1760013093008,ORD-7140,171.4,171.35,,,,1,,,,ORD-7140,Buy,BUY,Market,ACK,,7,171.4,,1,,HARNESS,DESKTOP-584MV4B,ORD-7140,2025-10-09T12:31:33.0011761Z,2025-10-09T12:31:33.0082358Z,
FILL,2025-10-09T12:31:33.0101441Z,1760013093010,ORD-7140,171.4,171.35,171.4005,,,1,1,0.0004999999999881766,filled,ORD-7140,Buy,BUY,Market,FILL,filled,9,171.4,171.4005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7140,2025-10-09T12:31:33.0011761Z,2025-10-09T12:31:33.0082358Z,2025-10-09T12:31:33.0101441Z
REQUEST,2025-10-09T12:31:33.2330869Z,1760013093233,ORD-7155,171.55,,,,,1,,,,ORD-7155,Sell,SELL,Market,REQUEST,,,171.55,,1,,HARNESS,DESKTOP-584MV4B,ORD-7155,2025-10-09T12:31:33.2330869Z,,
ACK,2025-10-09T12:31:33.2441881Z,1760013093244,ORD-7155,171.55,,,,,1,,,,ORD-7155,Sell,SELL,Market,ACK,,11,171.55,,1,,HARNESS,DESKTOP-584MV4B,ORD-7155,2025-10-09T12:31:33.2330869Z,2025-10-09T12:31:33.2441881Z,
FILL,2025-10-09T12:31:33.2459019Z,1760013093245,ORD-7155,171.55,,171.54950000000002,,,1,1,-0.0004999999999881766,filled,ORD-7155,Sell,SELL,Market,FILL,filled,12,171.55,171.54950000000002,1,1,HARNESS,DESKTOP-584MV4B,ORD-7155,2025-10-09T12:31:33.2330869Z,2025-10-09T12:31:33.2441881Z,2025-10-09T12:31:33.2459019Z
REQUEST,2025-10-09T12:31:33.5005950Z,1760013093500,ORD-7170,171.7,171.64999999999998,,,,1,,,,ORD-7170,Buy,BUY,Market,REQUEST,,,171.7,,1,,HARNESS,DESKTOP-584MV4B,ORD-7170,2025-10-09T12:31:33.5005950Z,,
ACK,2025-10-09T12:31:33.5080455Z,1760013093508,ORD-7170,171.7,171.64999999999998,,,,1,,,,ORD-7170,Buy,BUY,Market,ACK,,8,171.7,,1,,HARNESS,DESKTOP-584MV4B,ORD-7170,2025-10-09T12:31:33.5005950Z,2025-10-09T12:31:33.5080455Z,
FILL,2025-10-09T12:31:33.5099872Z,1760013093509,ORD-7170,171.7,171.64999999999998,171.70049999999998,,,1,1,0.0004999999999881766,filled,ORD-7170,Buy,BUY,Market,FILL,filled,9,171.7,171.70049999999998,1,1,HARNESS,DESKTOP-584MV4B,ORD-7170,2025-10-09T12:31:33.5005950Z,2025-10-09T12:31:33.5080455Z,2025-10-09T12:31:33.5099872Z
REQUEST,2025-10-09T12:31:33.7511505Z,1760013093751,ORD-7185,171.85000000000002,,,,,1,,,,ORD-7185,Sell,SELL,Market,REQUEST,,,171.85000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7185,2025-10-09T12:31:33.7511505Z,,
ACK,2025-10-09T12:31:33.7619032Z,1760013093761,ORD-7185,171.85000000000002,,,,,1,,,,ORD-7185,Sell,SELL,Market,ACK,,10,171.85000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7185,2025-10-09T12:31:33.7511505Z,2025-10-09T12:31:33.7619032Z,
FILL,2025-10-09T12:31:33.7638831Z,1760013093763,ORD-7185,171.85000000000002,,171.84950000000003,,,1,1,-0.0004999999999881766,filled,ORD-7185,Sell,SELL,Market,FILL,filled,12,171.85000000000002,171.84950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-7185,2025-10-09T12:31:33.7511505Z,2025-10-09T12:31:33.7619032Z,2025-10-09T12:31:33.7638831Z
REQUEST,2025-10-09T12:31:34.0004363Z,1760013094000,ORD-7200,172,171.95,,,,1,,,,ORD-7200,Buy,BUY,Market,REQUEST,,,172,,1,,HARNESS,DESKTOP-584MV4B,ORD-7200,2025-10-09T12:31:34.0004363Z,,
ACK,2025-10-09T12:31:34.0021455Z,1760013094002,ORD-7200,172,171.95,,,,1,,,,ORD-7200,Buy,BUY,Market,ACK,,2,172,,1,,HARNESS,DESKTOP-584MV4B,ORD-7200,2025-10-09T12:31:34.0004363Z,2025-10-09T12:31:34.0021455Z,
FILL,2025-10-09T12:31:34.0036554Z,1760013094003,ORD-7200,172,171.95,172.0005,,,1,1,0.0004999999999881766,filled,ORD-7200,Buy,BUY,Market,FILL,filled,3,172,172.0005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7200,2025-10-09T12:31:34.0004363Z,2025-10-09T12:31:34.0021455Z,2025-10-09T12:31:34.0036554Z
REQUEST,2025-10-09T12:31:34.2320073Z,1760013094232,ORD-7215,172.15,,,,,1,,,,ORD-7215,Sell,SELL,Market,REQUEST,,,172.15,,1,,HARNESS,DESKTOP-584MV4B,ORD-7215,2025-10-09T12:31:34.2320073Z,,
ACK,2025-10-09T12:31:34.2385842Z,1760013094238,ORD-7215,172.15,,,,,1,,,,ORD-7215,Sell,SELL,Market,ACK,,6,172.15,,1,,HARNESS,DESKTOP-584MV4B,ORD-7215,2025-10-09T12:31:34.2320073Z,2025-10-09T12:31:34.2385842Z,
FILL,2025-10-09T12:31:34.2401946Z,1760013094240,ORD-7215,172.15,,172.14950000000002,,,1,1,-0.0004999999999881766,filled,ORD-7215,Sell,SELL,Market,FILL,filled,8,172.15,172.14950000000002,1,1,HARNESS,DESKTOP-584MV4B,ORD-7215,2025-10-09T12:31:34.2320073Z,2025-10-09T12:31:34.2385842Z,2025-10-09T12:31:34.2401946Z
REQUEST,2025-10-09T12:31:34.4998037Z,1760013094499,ORD-7230,172.3,172.25,,,,1,,,,ORD-7230,Buy,BUY,Market,REQUEST,,,172.3,,1,,HARNESS,DESKTOP-584MV4B,ORD-7230,2025-10-09T12:31:34.4998037Z,,
ACK,2025-10-09T12:31:34.5016437Z,1760013094501,ORD-7230,172.3,172.25,,,,1,,,,ORD-7230,Buy,BUY,Market,ACK,,2,172.3,,1,,HARNESS,DESKTOP-584MV4B,ORD-7230,2025-10-09T12:31:34.4998037Z,2025-10-09T12:31:34.5016437Z,
FILL,2025-10-09T12:31:34.5031924Z,1760013094503,ORD-7230,172.3,172.25,172.3005,,,1,1,0.0004999999999881766,filled,ORD-7230,Buy,BUY,Market,FILL,filled,4,172.3,172.3005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7230,2025-10-09T12:31:34.4998037Z,2025-10-09T12:31:34.5016437Z,2025-10-09T12:31:34.5031924Z
REQUEST,2025-10-09T12:31:34.7500505Z,1760013094750,ORD-7245,172.45,,,,,1,,,,ORD-7245,Sell,SELL,Market,REQUEST,,,172.45,,1,,HARNESS,DESKTOP-584MV4B,ORD-7245,2025-10-09T12:31:34.7500505Z,,
ACK,2025-10-09T12:31:34.7566226Z,1760013094756,ORD-7245,172.45,,,,,1,,,,ORD-7245,Sell,SELL,Market,ACK,,6,172.45,,1,,HARNESS,DESKTOP-584MV4B,ORD-7245,2025-10-09T12:31:34.7500505Z,2025-10-09T12:31:34.7566226Z,
FILL,2025-10-09T12:31:34.7584737Z,1760013094758,ORD-7245,172.45,,172.4495,,,1,1,-0.0004999999999881766,filled,ORD-7245,Sell,SELL,Market,FILL,filled,8,172.45,172.4495,1,1,HARNESS,DESKTOP-584MV4B,ORD-7245,2025-10-09T12:31:34.7500505Z,2025-10-09T12:31:34.7566226Z,2025-10-09T12:31:34.7584737Z
REQUEST,2025-10-09T12:31:35.0175981Z,1760013095017,ORD-7260,172.60000000000002,172.55,,,,1,,,,ORD-7260,Buy,BUY,Market,REQUEST,,,172.60000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7260,2025-10-09T12:31:35.0175981Z,,
ACK,2025-10-09T12:31:35.0278240Z,1760013095027,ORD-7260,172.60000000000002,172.55,,,,1,,,,ORD-7260,Buy,BUY,Market,ACK,,10,172.60000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7260,2025-10-09T12:31:35.0175981Z,2025-10-09T12:31:35.0278240Z,
FILL,2025-10-09T12:31:35.0296331Z,1760013095029,ORD-7260,172.60000000000002,172.55,172.6005,,,1,1,0.0004999999999881766,filled,ORD-7260,Buy,BUY,Market,FILL,filled,12,172.60000000000002,172.6005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7260,2025-10-09T12:31:35.0175981Z,2025-10-09T12:31:35.0278240Z,2025-10-09T12:31:35.0296331Z
REQUEST,2025-10-09T12:31:35.2979736Z,1760013095297,ORD-7275,172.75,,,,,1,,,,ORD-7275,Sell,SELL,Market,REQUEST,,,172.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-7275,2025-10-09T12:31:35.2979736Z,,
ACK,2025-10-09T12:31:35.3099863Z,1760013095309,ORD-7275,172.75,,,,,1,,,,ORD-7275,Sell,SELL,Market,ACK,,12,172.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-7275,2025-10-09T12:31:35.2979736Z,2025-10-09T12:31:35.3099863Z,
FILL,2025-10-09T12:31:35.3121508Z,1760013095312,ORD-7275,172.75,,172.7495,,,1,1,-0.0004999999999881766,filled,ORD-7275,Sell,SELL,Market,FILL,filled,15,172.75,172.7495,1,1,HARNESS,DESKTOP-584MV4B,ORD-7275,2025-10-09T12:31:35.2979736Z,2025-10-09T12:31:35.3099863Z,2025-10-09T12:31:35.3121508Z
REQUEST,2025-10-09T12:31:35.5673626Z,1760013095567,ORD-7290,172.9,172.85,,,,1,,,,ORD-7290,Buy,BUY,Market,REQUEST,,,172.9,,1,,HARNESS,DESKTOP-584MV4B,ORD-7290,2025-10-09T12:31:35.5673626Z,,
ACK,2025-10-09T12:31:35.5754141Z,1760013095575,ORD-7290,172.9,172.85,,,,1,,,,ORD-7290,Buy,BUY,Market,ACK,,8,172.9,,1,,HARNESS,DESKTOP-584MV4B,ORD-7290,2025-10-09T12:31:35.5673626Z,2025-10-09T12:31:35.5754141Z,
FILL,2025-10-09T12:31:35.5770888Z,1760013095577,ORD-7290,172.9,172.85,172.9005,,,1,1,0.0004999999999881766,filled,ORD-7290,Buy,BUY,Market,FILL,filled,10,172.9,172.9005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7290,2025-10-09T12:31:35.5673626Z,2025-10-09T12:31:35.5754141Z,2025-10-09T12:31:35.5770888Z
REQUEST,2025-10-09T12:31:35.8174010Z,1760013095817,ORD-7305,173.05,,,,,1,,,,ORD-7305,Sell,SELL,Market,REQUEST,,,173.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-7305,2025-10-09T12:31:35.8174010Z,,
ACK,2025-10-09T12:31:35.8197328Z,1760013095819,ORD-7305,173.05,,,,,1,,,,ORD-7305,Sell,SELL,Market,ACK,,2,173.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-7305,2025-10-09T12:31:35.8174010Z,2025-10-09T12:31:35.8197328Z,
FILL,2025-10-09T12:31:35.8214186Z,1760013095821,ORD-7305,173.05,,173.04950000000002,,,1,1,-0.0004999999999881766,filled,ORD-7305,Sell,SELL,Market,FILL,filled,4,173.05,173.04950000000002,1,1,HARNESS,DESKTOP-584MV4B,ORD-7305,2025-10-09T12:31:35.8174010Z,2025-10-09T12:31:35.8197328Z,2025-10-09T12:31:35.8214186Z
REQUEST,2025-10-09T12:31:36.0680138Z,1760013096068,ORD-7320,173.2,173.14999999999998,,,,1,,,,ORD-7320,Buy,BUY,Market,REQUEST,,,173.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-7320,2025-10-09T12:31:36.0680138Z,,
ACK,2025-10-09T12:31:36.0751367Z,1760013096075,ORD-7320,173.2,173.14999999999998,,,,1,,,,ORD-7320,Buy,BUY,Market,ACK,,7,173.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-7320,2025-10-09T12:31:36.0680138Z,2025-10-09T12:31:36.0751367Z,
FILL,2025-10-09T12:31:36.0766082Z,1760013096076,ORD-7320,173.2,173.14999999999998,173.20049999999998,,,1,1,0.0004999999999881766,filled,ORD-7320,Buy,BUY,Market,FILL,filled,8,173.2,173.20049999999998,1,1,HARNESS,DESKTOP-584MV4B,ORD-7320,2025-10-09T12:31:36.0680138Z,2025-10-09T12:31:36.0751367Z,2025-10-09T12:31:36.0766082Z
REQUEST,2025-10-09T12:31:36.3176340Z,1760013096317,ORD-7335,173.35000000000002,,,,,1,,,,ORD-7335,Sell,SELL,Market,REQUEST,,,173.35000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7335,2025-10-09T12:31:36.3176340Z,,
ACK,2025-10-09T12:31:36.3238998Z,1760013096323,ORD-7335,173.35000000000002,,,,,1,,,,ORD-7335,Sell,SELL,Market,ACK,,6,173.35000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7335,2025-10-09T12:31:36.3176340Z,2025-10-09T12:31:36.3238998Z,
FILL,2025-10-09T12:31:36.3251157Z,1760013096325,ORD-7335,173.35000000000002,,173.34950000000003,,,1,1,-0.0004999999999881766,filled,ORD-7335,Sell,SELL,Market,FILL,filled,8,173.35000000000002,173.34950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-7335,2025-10-09T12:31:36.3176340Z,2025-10-09T12:31:36.3238998Z,2025-10-09T12:31:36.3251157Z
REQUEST,2025-10-09T12:31:36.5832961Z,1760013096583,ORD-7350,173.5,173.45,,,,1,,,,ORD-7350,Buy,BUY,Market,REQUEST,,,173.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-7350,2025-10-09T12:31:36.5832961Z,,
ACK,2025-10-09T12:31:36.5850345Z,1760013096585,ORD-7350,173.5,173.45,,,,1,,,,ORD-7350,Buy,BUY,Market,ACK,,2,173.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-7350,2025-10-09T12:31:36.5832961Z,2025-10-09T12:31:36.5850345Z,
FILL,2025-10-09T12:31:36.5864911Z,1760013096586,ORD-7350,173.5,173.45,173.5005,,,1,1,0.0004999999999881766,filled,ORD-7350,Buy,BUY,Market,FILL,filled,3,173.5,173.5005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7350,2025-10-09T12:31:36.5832961Z,2025-10-09T12:31:36.5850345Z,2025-10-09T12:31:36.5864911Z
REQUEST,2025-10-09T12:31:36.8353778Z,1760013096835,ORD-7365,173.65,,,,,1,,,,ORD-7365,Sell,SELL,Market,REQUEST,,,173.65,,1,,HARNESS,DESKTOP-584MV4B,ORD-7365,2025-10-09T12:31:36.8353778Z,,
ACK,2025-10-09T12:31:36.8377030Z,1760013096837,ORD-7365,173.65,,,,,1,,,,ORD-7365,Sell,SELL,Market,ACK,,2,173.65,,1,,HARNESS,DESKTOP-584MV4B,ORD-7365,2025-10-09T12:31:36.8353778Z,2025-10-09T12:31:36.8377030Z,
FILL,2025-10-09T12:31:36.8393616Z,1760013096839,ORD-7365,173.65,,173.64950000000002,,,1,1,-0.0004999999999881766,filled,ORD-7365,Sell,SELL,Market,FILL,filled,4,173.65,173.64950000000002,1,1,HARNESS,DESKTOP-584MV4B,ORD-7365,2025-10-09T12:31:36.8353778Z,2025-10-09T12:31:36.8377030Z,2025-10-09T12:31:36.8393616Z
REQUEST,2025-10-09T12:31:37.0855107Z,1760013097085,ORD-7380,173.8,173.75,,,,1,,,,ORD-7380,Buy,BUY,Market,REQUEST,,,173.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-7380,2025-10-09T12:31:37.0855107Z,,
ACK,2025-10-09T12:31:37.0922856Z,1760013097092,ORD-7380,173.8,173.75,,,,1,,,,ORD-7380,Buy,BUY,Market,ACK,,7,173.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-7380,2025-10-09T12:31:37.0855107Z,2025-10-09T12:31:37.0922856Z,
FILL,2025-10-09T12:31:37.0930923Z,1760013097093,ORD-7380,173.8,173.75,173.8005,,,1,1,0.0004999999999881766,filled,ORD-7380,Buy,BUY,Market,FILL,filled,8,173.8,173.8005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7380,2025-10-09T12:31:37.0855107Z,2025-10-09T12:31:37.0922856Z,2025-10-09T12:31:37.0930923Z
REQUEST,2025-10-09T12:31:37.3361241Z,1760013097336,ORD-7395,173.95,,,,,1,,,,ORD-7395,Sell,SELL,Market,REQUEST,,,173.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-7395,2025-10-09T12:31:37.3361241Z,,
ACK,2025-10-09T12:31:37.3439174Z,1760013097343,ORD-7395,173.95,,,,,1,,,,ORD-7395,Sell,SELL,Market,ACK,,7,173.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-7395,2025-10-09T12:31:37.3361241Z,2025-10-09T12:31:37.3439174Z,
FILL,2025-10-09T12:31:37.3457728Z,1760013097345,ORD-7395,173.95,,173.9495,,,1,1,-0.0004999999999881766,filled,ORD-7395,Sell,SELL,Market,FILL,filled,9,173.95,173.9495,1,1,HARNESS,DESKTOP-584MV4B,ORD-7395,2025-10-09T12:31:37.3361241Z,2025-10-09T12:31:37.3439174Z,2025-10-09T12:31:37.3457728Z
REQUEST,2025-10-09T12:31:37.6025175Z,1760013097602,ORD-7410,174.10000000000002,174.05,,,,1,,,,ORD-7410,Buy,BUY,Market,REQUEST,,,174.10000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7410,2025-10-09T12:31:37.6025175Z,,
ACK,2025-10-09T12:31:37.6102976Z,1760013097610,ORD-7410,174.10000000000002,174.05,,,,1,,,,ORD-7410,Buy,BUY,Market,ACK,,8,174.10000000000002,,1,,HARNESS,DESKTOP-584MV4B,ORD-7410,2025-10-09T12:31:37.6025175Z,2025-10-09T12:31:37.6102976Z,
FILL,2025-10-09T12:31:37.6120088Z,1760013097612,ORD-7410,174.10000000000002,174.05,174.1005,,,1,1,0.0004999999999881766,filled,ORD-7410,Buy,BUY,Market,FILL,filled,10,174.10000000000002,174.1005,1,1,HARNESS,DESKTOP-584MV4B,ORD-7410,2025-10-09T12:31:37.6025175Z,2025-10-09T12:31:37.6102976Z,2025-10-09T12:31:37.6120088Z
REQUEST,2025-10-09T12:31:37.8522672Z,1760013097852,ORD-7425,174.25,,,,,1,,,,ORD-7425,Sell,SELL,Market,REQUEST,,,174.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-7425,2025-10-09T12:31:37.8522672Z,,
ACK,2025-10-09T12:31:37.8593142Z,1760013097859,ORD-7425,174.25,,,,,1,,,,ORD-7425,Sell,SELL,Market,ACK,,7,174.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-7425,2025-10-09T12:31:37.8522672Z,2025-10-09T12:31:37.8593142Z,
FILL,2025-10-09T12:31:37.8612461Z,1760013097861,ORD-7425,174.25,,174.2495,,,1,1,-0.0004999999999881766,filled,ORD-7425,Sell,SELL,Market,FILL,filled,9,174.25,174.2495,1,1,HARNESS,DESKTOP-584MV4B,ORD-7425,2025-10-09T12:31:37.8522672Z,2025-10-09T12:31:37.8593142Z,2025-10-09T12:31:37.8612461Z
REQUEST,2025-10-09T12:31:38.1183131Z,1760013098118,ORD-7440,174.4,174.35,,,,1,,,,ORD-7440,Buy,BUY,Market,REQUEST,,,174.4,,1,,HARNESS,DESKTOP-584MV4B,ORD-7440,2025-10-09T12:31:38.1183131Z,,
